productId,productNumber,productNameBold,productNameThin,category,productNumberShort,producerName,supplierName,isKosher,bottleTextShort,restrictedParcelQuantity,isOrganic,isEthical,ethicalLabel,isWebLaunch,productLaunchDate,isCompletelyOutOfStock,isTemporaryOutOfStock,alcoholPercentage,volumeText,volume,price,country,originLevel1,originLevel2,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,customCategoryTitle,assortmentText,usage,taste,tasteSymbols/0,tasteSymbols/1,tasteSymbols/2,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockSmokiness,tasteClockCasque,assortment,recycleFee,isManufacturingCountry,isRegionalRestricted,packaging,isNews,images/0/imageUrl,images/0/fileType,images/0/size,isDiscontinued,isSupplierTemporaryNotAvailable,sugarContent,sugarContentGramPer100ml,vintage,otherSelections,tasteClocks/0/key,tasteClocks/0/value,tasteClocks/1/key,tasteClocks/1/value,tasteClocks/2/key,tasteClocks/2/value,color,dishPoints,tasteSymbols/3,seal/0,seal/1,seal/2,seal/3,seal/4,seal/5,seal/6,seal/7,seal/8,seal/9,seal/10,seal/11,seal/12,seal/13,seal/14,seal/15,seal/16,seal/17,seal/18
446264,8866603,Boon Oude Geuze,Mariage Parfait,,88666,Brouwerij Boon,TOMP Beer Wine & Spirits AB,false,Flaska,0,false,false,,false,2010-04-01T00:00:00,false,false,8,375 ml,375,54.9,Belgien,,,Öl,Syrlig öl,Gueuze,,"Öl, Syrlig öl, Gueuze",Fast sortiment,Serveras vid 6-8°C som aperitif eller till skaldjursrätter.,"Karaktärsfull, fruktig, mycket syrlig smak med inslag av aprikos, halm, apelsinskal, mandel och röda äpplen.",Aperitif,Skaldjur,,,,3,0,6,0,1,0,1,FS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/446264/446264,,,false,false,0,0,2017,,TasteClockBitter,3,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, gyllengul färg.",,,,,,,,,,,,,,,,,,,,,
24501875,1139903,Founders,Breakfast Stout,,11399,Founders Brewing Company,Brewery International Sweden AB,false,Flaska,0,false,false,,false,2021-09-21T00:00:00,false,false,8.3,355 ml,355,32.9,USA,,,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Tillfälligt sortiment,Serveras vid 12-14°C som sällskapsdryck eller till rätter av mörkt kött.,"Nyanserad, rostad, maltig smak med sötma, inslag av kaffe, kakao, kavring, lakrits, nötter, tobak och mörk sirap.",Lamm,Nöt,Vilt,,,6,0,8,0,5,0,1,TSV,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24501875/24501875,,,false,true,0,0,,,TasteClockBitter,6,TasteClockBody,8,TasteClockSweetness,5,Mörkbrun färg.,,Sällskapsdryck,K,a,p,s,y,l,,,,,,,,,,,,,
24480251,8351903,Idlewild,Storm,,83519,Idlewild,Idlewild AB,false,Flaska,0,false,false,,false,2021-12-02T00:00:00,false,false,6,330 ml,330,31.6,Sverige,,,Öl,Porter & Stout,Torr porter och stout,,"Öl, Torr porter och stout",Lokalt & Småskaligt,"Serveras vid 12-14°C till rätter av mörkt kött, eller som sällskapsdryck.","Maltig, rostad smak med liten sötma, inslag av kavring, rökta charkuterier, russin, peppar, kaffe, mörk sirap och lakrits.",Lamm,Nöt,Vilt,,,6,0,7,0,3,0,1,TSLS,0,true,false,Flaska,false,,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,7,TasteClockSweetness,3,Brunsvart färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24486763,3486415,Brewski Triple Nipple IPA,,,34864,Brewski,Beer Me Sweden AB,false,Burk,0,false,false,,false,2020-08-03T00:00:00,false,false,10,330 ml,330,47.9,Sverige,Skåne län,Helsingborgs stad,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Fruktig smak med tydlig beska och liten sötma, inslag av ananas, mango, grapefrukt, ljust bröd och passionsfrukt.",Lamm,Nöt,Sällskapsdryck,,,7,0,8,0,4,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24486763/24486763,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,8,TasteClockSweetness,4,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24490165,3435815,Pussen,,,34358,Bottenvikens bryggeri,Bottenvikens bryggeri,false,Burk,0,false,false,,false,2020-07-01T00:00:00,false,false,5.5,330 ml,330,31.9,Sverige,Norrbottens län,Luleå kommun,Öl,Syrlig öl,Berliner weisse,,"Öl, Syrlig öl, Berliner weisse",Lokalt & Småskaligt,"Serveras vid 6-8°C som aperitif, eller som sällskapsdryck.","Fruktig, syrlig smak med inslag av ananas, krusbär, honung och citron.",Aperitif,Sällskapsdryck,,,,2,0,4,0,1,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24490165/24490165,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,4,TasteClockSweetness,1,"Något oklar, gul färg. ",,,,,,,,,,,,,,,,,,,,,
24497855,3497214,PangPang,Coffee Cream Pie Stout,,34972,PangPang Brewery,PangPang Brewery AB,false,Burk,0,false,false,,false,2020-09-01T00:00:00,false,false,10,440 ml,440,79.9,Sverige,Stockholms län,Stockholms stad,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,Serveras vid 14-16°C som sällskapsdryck eller till chokladdesserter.,"Maltig, rostad, nyanserad, söt smak med inslag av chokladpraliner, kaffe, vanilj, torkade aprikoser, tobak och kavring.",Dessert,Sällskapsdryck,,,,7,0,11,0,9,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24497855/24497855,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,11,TasteClockSweetness,9,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
24499921,3506215,Wättle Rendez-vous,,,35062,Wättle Brygghus,Wättle Brygghus AB,false,Burk,0,false,false,,false,2020-09-01T00:00:00,false,false,5.6,330 ml,330,27,Sverige,Västra Götalands län,Lerums kommun,Öl,Ale,Saison,,"Öl, Ale, Saison",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött, gärna med asiatisk kryddning.","Kryddig smak med inslag av ljust bröd, aprikos, kryddnejlika och citrus.",Asiatiskt,Fisk,Fågel,,,3,0,5,0,1,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24499921/24499921,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,5,TasteClockSweetness,1,"Något oklar, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24510187,3150103,Community Beer Pilsner,Community Beer Pilsner,,31501,Åre Bryggcompagni,ÅBC Åredalens BryggCompagni AB,false,Flaska,0,false,false,,false,2020-12-01T00:00:00,false,false,5,330 ml,330,25.9,Sverige,Jämtlands län,Åre kommun,Öl,Ljus lager,Pilsner - tysk stil,,"Öl, Ljus lager, Pilsner - tysk stil",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till rätter av ljust kött, eller till vegetariska rätter.  ","Maltig smak med inslag av knäckebröd, aprikos, kryddor och apelsin.",Fläsk,Fågel,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24510187/24510187,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Gul färg.,,Grönsaker,,,,,,,,,,,,,,,,,,,
24510195,3166815,Hemmet,,,31668,Bottenvikens bryggeri,Bottenvikens bryggeri,false,Burk,0,false,false,,false,2020-10-01T00:00:00,false,false,6.5,330 ml,330,33.9,Sverige,Norrbottens län,Luleå kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Humlearomatisk smak med tydlig beska, inslag av ananas, tallbarr, aprikos och grapefrukt.",Lamm,Nöt,Sällskapsdryck,,,7,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24510195/24510195,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,2,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24510646,3431114,Torsöl Saga Cirkus APA,,,34311,Torsöl Mikrobryggeri,Torsöl Mikrobryggeri,false,Burk,0,false,false,,false,2020-09-01T00:00:00,false,false,7.1,440 ml,440,41,Sverige,Västra Götalands län,Mariestads kommun,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk- och lammkött.","Något humlearomatisk smak med tydlig beska och liten sötma, inslag av papaya, pomerans, rågbröd, honung och kryddor.",Fläsk,Lamm,Sällskapsdryck,,,7,0,7,0,3,0,1,TSLS,1,true,true,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24510646/24510646,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,3,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24512602,3516803,Najudden,Imperial Lakrits Stout,,35168,Stallarholmens Brygghus,Stallarholmens brygghus AB,false,Flaska,0,false,false,,false,2020-12-01T00:00:00,false,false,10.8,330 ml,330,59,Sverige,Södermanlands län,Strängnäs kommun,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck.,"Rostad, nyanserad, maltig smak med tydlig karaktär av lakritsrot, inslag av kavring, tobak, kaffe, choklad och pomerans.",Sällskapsdryck,,,,,5,0,11,0,9,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24512602/24512602,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,11,TasteClockSweetness,9,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
24513499,3518903,Keps Aberration,,,35189,GefleBockens Bryggeri,GefleBockens Bryggeri AB,false,Flaska,0,false,false,,false,2020-11-02T00:00:00,false,false,10,330 ml,330,39.3,Sverige,Gävleborgs län,Gävle kommun,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,Serveras vid 12-14°C som sällskapsdryck eller till chokladdesserter.,"Maltig, söt, rostad, nyanserad smak med inslag av kavring, tobak, mörk sirap, choklad, apelsinskal och russin.",Dessert,Sällskapsdryck,,,,5,0,9,0,8,0,1,TSLS,0,true,true,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24513499/24513499,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,9,TasteClockSweetness,8,Mörkbrun färg.,,,,,,,,,,,,,,,,,,,,,
24518024,3525903,Bryggeriaktiebolaget Nya Victoria,Jul,,35259,Bryggeriaktiebolaget Nya Victoria,Bryggeriaktiebolaget Nya Victoria,false,Flaska,0,false,false,,false,2021-11-03T00:00:00,false,false,6.8,330 ml,330,32.8,Sverige,Västra Götalands län,Falköpings kommun,Öl,Ale,Strong ale,,"Öl, Ale, Strong ale ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk-, lamm- eller nötkött, eller till smakrika vegetariska rätter.","Nyanserad smak med liten sötma, inslag av ljus sirap, apelsin, choklad, torkad frukt och nougat.",Grönsaker,Lamm,Nöt,,,5,0,7,0,4,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24518024/24518024,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,7,TasteClockSweetness,4,"Oklar, brungul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24522761,1171403,Thornbridge,Days of Creation,,11714,Thornbridge Brewery,AB Wicked Wine Sweden,false,Flaska,0,false,false,,false,2020-12-08T00:00:00,false,false,7,375 ml,375,99,Storbritannien,,,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Tillfälligt sortiment,,,,,,,,0,0,0,0,0,0,0,TSE,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24522761/24522761,,,false,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24556926,3559203,To be or not to be?,,,35592,Fors Bryggeri,Fors Bryggeri KB,false,Flaska,0,false,false,,false,2021-03-01T00:00:00,false,false,5.6,330 ml,330,25,Sverige,Östergötlands län,Motala kommun,Öl,Ljus lager,Modern stil/India Pale Lager,,"Öl, Ljus lager, Modern stil/India Pale Lager",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött, eller till vegetariska rätter.","Maltig smak med inslag av ljust bröd, grapefruktskal, ananas och honung.",Fågel,Fläsk,Grönsaker,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24556926/24556926,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24568677,3576303,Sad Robot Brewing,Beeblebrox,,35763,Sad Robot Brewing Co,Sad Robot Brewing AB,false,Flaska,0,false,false,,false,2021-04-06T00:00:00,false,false,5.1,330 ml,330,23.7,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ljus lager,Modern stil/India Pale Lager,,"Öl, Ljus lager, Modern stil/India Pale Lager",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Maltig smak med tydlig beska, inslag av sirapslimpa, mandarinskal, torkad frukt och honung.",Fläsk,Lamm,Sällskapsdryck,,,7,0,7,0,2,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24568677/24568677,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,2,"Något oklar, gulbrun färg.",,,,,,,,,,,,,,,,,,,,,
24568680,3576403,Sad Robot Brewing,Solaris,,35764,Sad Robot Brewing Co,Sad Robot Brewing AB,false,Flaska,0,false,false,,false,2021-04-06T00:00:00,false,false,4.8,330 ml,330,25.2,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk-, lamm- och nötkött.","Nyanserad, humlearomatisk smak med tydlig beska, inslag av mango, tallkåda, kryddor, passionsfrukt och apelsin.",Fläsk,Lamm,Nöt,,,7,0,6,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24568680/24568680,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,6,TasteClockSweetness,1,"Något oklar, gulbrun färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24536045,3543303,Chateau du Fors,,,35433,Fors Bryggeri,Fors Bryggeri KB,false,Flaska,0,false,false,,false,2021-01-04T00:00:00,false,false,6,330 ml,330,24.9,Sverige,Östergötlands län,Motala kommun,Öl,Ale,Belgisk ljus ale,,"Öl, Ale, Belgisk ljus ale",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av ljust kött.","Fruktig, kryddig smak med inslag av gula äpplen, aprikos, honung, apelsinskal, kryddnejlika och torkade örter.",Sällskapsdryck,Fågel,Fläsk,,,4,0,7,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24536045/24536045,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,7,TasteClockSweetness,1,"Ljus, gul färg.",,,,,,,,,,,,,,,,,,,,,
24546552,9343501,3 Fonteinen,Oude Kriek,,93435,3 Fonteinen,Brill & Co AB,false,Flaska,0,false,false,,false,2021-02-09T00:00:00,false,false,7,750 ml,750,199,Belgien,,,Öl,Syrlig öl,Frukt- och bärlambic,,"Öl, Syrlig öl, Frukt- och bärlambic",Tillfälligt sortiment,,,,,,,,0,0,0,0,0,0,0,TSE,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24546552/24546552,,,false,true,0,0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24547525,3550203,Weiss,Viken Bryggeri,,35502,Viken Bryggeri,Viken Bryggeri AB,false,Flaska,0,false,false,,false,2021-03-01T00:00:00,false,false,5,330 ml,330,29.2,Sverige,Skåne län,Höganäs kommun,Öl,Veteöl,Hefeweizen,,"Öl, Veteöl, Hefeweizen",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,"Fruktig, kryddig smak med inslag av aprikos, kryddnejlika, banan, ljust bröd och örter.",Sällskapsdryck,Fågel,Fläsk,,,4,0,6,0,2,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24547525/24547525,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,6,TasteClockSweetness,2,"Oklar, gul färg.",,,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24579466,3601415,Cosmic Noise,IPA,,36014,Alskute Farm & Brewery,Alskute Farm & Brewery AB,false,Burk,0,false,false,,false,2021-05-03T00:00:00,false,false,6.5,330 ml,330,32.2,Sverige,Gotlands län,Gotlands kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Humlearomatisk smak med tydlig beska inslag av torkade aprikoser, knäckebröd, mango och apelsin.",Lamm,Nöt,Sällskapsdryck,,,8,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24579466/24579466,,,false,true,0,0,,,TasteClockBitter,8,TasteClockBody,7,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24583702,3088703,Backabrygd,ÖsterlenBryggarna Anno 1953,,30887,ÖsterlenBryggarna Anno 1953,Anno 1953 AB,false,Flaska,0,false,false,,false,2021-04-06T00:00:00,false,false,5.2,330 ml,330,24.6,Sverige,Skåne län,Tomelilla kommun,Öl,Ljus lager,Dortmunder och helles,,"Öl, Ljus lager, Dortmunder och helles",Lokalt & Småskaligt,"Serveras vid cirka 8°C som sällskapsdryck eller till rätter av fisk, kyckling eller fläsk.","Maltig smak med inslag av ljust bröd, honung, örter och apelsin.",Fisk,Fågel,Fläsk,,,5,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24583702/24583702,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,1,"Mörk, gul färg.",,Sällskapsdryck,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24451991,3450815,Uppsala Brygghus,Bira Bira Bira,,34508,Uppsala Brygghus,Uppsala Brygghus AB,false,Burk,0,false,false,,false,2020-05-04T00:00:00,false,false,5,330 ml,330,19.9,Sverige,Uppsala län,Uppsala kommun,Öl,Ljus lager,Pilsner - tysk stil,,"Öl, Ljus lager, Pilsner - tysk stil",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött.,"Maltig smak med inslag av knäckebröd, honung, ananas och citrus.",Fisk,Fågel,Fläsk,,,5,0,5,0,2,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24451991/24451991,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,2,Gul färg.,,Sällskapsdryck,B,u,r,k,l,o,c,k, ,3,6,0,,,,,,,
24452323,3111603,Hantverksbryggeriet,American Pale Ale,,31116,Hantverksbryggeriet,Hantverksbryggeriet AB,false,Flaska,0,false,false,,false,2020-06-01T00:00:00,false,false,5,330 ml,330,21.9,Sverige,Västmanlands län,Västerås stad,Öl,Ale,Amerikansk pale ale (APA),,"Öl, Ale, Amerikansk pale ale (APA) ",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Fruktig smak med tydlig beska, inslag av torkade aprikoser, knäckebröd, apelsinskal, tallkåda och honung.",Fläsk,Lamm,Sällskapsdryck,,,7,0,7,0,2,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24452323/24452323,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,2,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24458702,3254415,Uppsala Brygghus,Hopsession,,32544,Uppsala Brygghus,Uppsala Brygghus AB,false,Burk,0,false,false,,false,2020-05-04T00:00:00,false,false,4.5,330 ml,330,26.9,Sverige,Uppsala län,Uppsala kommun,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Humlearomatisk smak med tydlig beska, inslag av grapefrukt, tallbarr och passionsfrukt.",Lamm,Nöt,Sällskapsdryck,,,8,0,6,0,1,0,1,TSLS,1,true,true,Burk,false,,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,6,TasteClockSweetness,1,"Oklar, ljus, brun färg.",,,B,u,r,k,l,o,c,k, ,3,6,0,,,,,,,
24458707,3465215,The Burner,,,34652,Spike Brewery,Spike Brewery AB,false,Burk,0,false,false,,false,2020-06-01T00:00:00,false,false,5,330 ml,330,37.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Syrlig öl,Berliner weisse,,"Öl, Syrlig öl, Berliner weisse",Lokalt & Småskaligt,Serveras vid 6-8°C som aperitif eller som sällskapsdryck.,"Bärig, syrlig smak med inslag av blåbär, hallon och blodapelsin.",Aperitif,Sällskapsdryck,,,,1,0,5,0,2,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24458707/24458707,,,false,false,0,0,,,TasteClockBitter,1,TasteClockBody,5,TasteClockSweetness,2,"Oklar, blåröd färg.",,,,,,,,,,,,,,,,,,,,,
24458758,3467003,Limhamns Weisse,,,34670,Limhamns Bryggeri,Limhamns Bryggeri,false,Flaska,0,false,false,,false,2020-06-01T00:00:00,false,false,4.8,330 ml,330,27.9,Sverige,Skåne län,Malmö stad,Öl,Veteöl,Hefeweizen,,"Öl, Veteöl, Hefeweizen",Lokalt & Småskaligt,"Serveras vid 6-8°C som sällskapsdryck eller till rätter av fisk och ljust kött, gärna med heta och asiatiska inslag.
","Kryddig smak med inslag av ljust bröd, banan, honung och kryddnejlika.",Fisk,Fågel,Kryddstarkt,,,2,0,5,0,2,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24458758/24458758,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,5,TasteClockSweetness,2,"Något oklar, gul färg.",,Fläsk,,,,,,,,,,,,,,,,,,,
24569838,3585903,O/O Arctos,Imperial Stout,,35859,O/O Brewing,O/O Brewing AB,false,Flaska,0,false,false,,false,2021-04-06T00:00:00,false,false,11.2,330 ml,330,74.9,Sverige,Västra Götalands län,Göteborgs stad,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,"Serveras vid 12-14°C som sällskapsdryck, eller till chokladdesserter.","Komplex, söt smak med inslag av espressokaffe, torkade dadlar, tobak, mörk choklad, russin, peppar, nötter och lakritsfudge.",Dessert,Sällskapsdryck,,,,7,0,11,0,9,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24569838/24569838,,,false,false,0,0,2020,,TasteClockBitter,7,TasteClockBody,11,TasteClockSweetness,9,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
17433073,3338003,Moderne Lager,,,33380,Pite Bryggeri,Bottenvikens bryggeri,false,Flaska,0,false,false,,false,2018-12-03T00:00:00,false,false,5.2,330 ml,330,35,Sverige,Norrbottens län,Piteå kommun,Öl,Ljus lager,Modern stil/India Pale Lager,,"Öl, Ljus lager, Modern stil/India Pale Lager",Lokalt & Småskaligt,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött.,"Maltig smak med inslag av knäckebröd, smörkola och apelsin.",Fisk,Fågel,Fläsk,,,4,0,5,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/17433073/17433073,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,5,TasteClockSweetness,2,"Oklar, brungul färg med beige nyans.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
19343854,3343803,Åre Bryggcompagni,Lekatt Grisette,,33438,Åre Bryggcompagni,ÅBC Åredalens BryggCompagni AB,false,Flaska,0,false,false,,false,2019-02-01T00:00:00,false,false,4.4,330 ml,330,29.9,Sverige,Jämtlands län,Åre kommun,Öl,Ale,Belgisk ljus ale,,"Öl, Ale, Belgisk ljus ale",Lokalt & Småskaligt,"Serveras vid 8-10°C till rätter av ljust kött, eller som sällskapsdryck.","Fruktig smak med inslag av bergamott, ljust bröd, honumg och kryddnejlika.",Fågel,Fläsk,Sällskapsdryck,,,3,0,4,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/19343854/19343854,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,4,TasteClockSweetness,2,Gul färg.,,,,,,,,,,,,,,,,,,,,,
24409734,3404703,Scandinavian Spruce,Lager,,34047,ÖsterlenBryggarna Anno 1953,Anno 1953 AB,false,Flaska,0,false,false,,false,2019-11-01T00:00:00,false,false,5,330 ml,330,27,Sverige,Skåne län,Tomelilla kommun,Öl,Annan öl,Smaksatt/kryddad öl,,"Öl, annan öl, Smaksatt/kryddad öl",Lokalt & Småskaligt,,,,,,,,0,0,0,0,0,0,0,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24409734/24409734,,,false,false,0,0,,,,,,,,,,,,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24410517,3403803,Belgisk Vinteröl,,,34038,Två Feta Grisar,Två Feta Grisar AB,false,Flaska,0,false,false,,false,2020-12-01T00:00:00,false,false,8.4,330 ml,330,33.5,Sverige,Västra Götalands län,Göteborgs stad,Öl,Ale,Belgisk mörk ale,,"Öl, Ale, Belgisk mörk ale",Lokalt & Småskaligt,"Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm-, nöt- eller viltkött.","Maltig, nyanserad smak med liten sötma, inslag av sirapslimpa, katrinplommon, aprikos, kakao, kanel, pomerans och lakrits.",Lamm,Nöt,Vilt,,,6,0,8,0,3,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24410517/24410517,,,false,true,0,0,,,TasteClockBitter,6,TasteClockBody,8,TasteClockSweetness,3,Mörkbrun färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
